web-scraper-order,web-scraper-start-url,lien-fiche,lien-fiche-href,title,rue,adresse,web,creation,type,effectif,resume,activite-naf08
"1641931776-1471","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","CA-CHEQUES","https://fr.kompass.com/c/ca-cheques/fra03sp3d/","CA-CHEQUES","16 RUE BAILEY 

	                IMM MONTGOMERY P.A FOLIECOUVRE CHEF","16 RUE BAILEY 

	                IMM MONTGOMERY P.A FOLIECOUVRE CHEF 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie CA-CHEQUES, est installée au 16 RUE BAILEY à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018(SIRET : 814357091 00051), recensée sous le naf : 

► Traitement de données, hébergement et activités connexes.



La société CA-CHEQUES est dirigée par Jean-Pierre Henri Guillou (Président)","Traitement de données, hébergement et activités connexes (6311Z)
				Voir la classification Kompass"
"1641931713-1450","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","NORMHOST","https://fr.kompass.com/c/normhost/fra00em87/","NORMHOST","1 AV DE TSUKUBA","1 AV DE TSUKUBA 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","null","2013","SAS, société par actions simplifiée","De 10 à 19 employés","La compagnie NORMHOST, est implantée au 1 AV DE TSUKUBA à Herouville-saint-clair (14200) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2013(SIRET : 511227431 00026), recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931800-1479","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","CAPGEMINI TECHNOLOGY SERVICES","https://fr.kompass.com/c/capgemini-technology-services/fra04xrmr/","CAPGEMINI TECHNOLOGY SERVICES","1 RUE DE COURTONNE","1 RUE DE COURTONNE 

	                
	        14000 CAEN","null","2018","SAS, société par actions simplifiée","De 0 à 9 employés","La société CAPGEMINI TECHNOLOGY SERVICES, est implantée au 1 RUE DE COURTONNE à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2018 sous le numéro 479766842 00559, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société CAPGEMINI TECHNOLOGY SERVICES est dirigée par Jérôme Simeon (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931779-1472","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","BIT TOUQUES (SPL DE DEVELOPPEMENT TERRITORIAL ET TOURISTIQUE DU TERRITOIRE DE DEAUVILLE)","https://fr.kompass.com/c/bit-touques/fra02h081/","BIT TOUQUES
                                    SPL DE DEVELOPPEMENT TERRITORIAL ET TOURISTIQUE DU TERRITOIRE DE DEAUVILLE","20 PL LEMERCIER","20 PL LEMERCIER 

	                
	        14800 TOUQUES","null","2016","SA à conseil d'administration (s.a.i.)","De 0 à 9 employés","L'entreprise BIT TOUQUES, est localisée au 20 PL LEMERCIER à Touques (14800) dans le département du Calvados.



Cette société est une société anonyme à conseil d'administration fondée en 2016(SIRET : 824647606 00048), recensée sous le naf : 

► Traitement de données, hébergement et activités connexes.



La société BIT TOUQUES est dirigée par Philippe Augier (Président du conseil d'administration)","Traitement de données, hébergement et activités connexes (6311Z)
				Voir la classification Kompass"
"1641931620-1419","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE","https://fr.kompass.com/c/orange/fr9183130/","ORANGE","RUE DE STRASBOURG 

	                5 7 ET 9","RUE DE STRASBOURG 

	                5 7 ET 9 

	                
	        14000 CAEN","http://www.orange.com","2011","SA à conseil d'administration (s.a.i.)","De 20 à 49 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Commerce de détail de matériels de télécommunication en magasin spécialisé (4742Z)
				Voir la classification Kompass"
"1641931722-1453","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE (AGENCE RESIDENTIELS)","https://fr.kompass.com/c/orange/fr5533585/","ORANGE
                                    AGENCE RESIDENTIELS","RTE NATIONALE 13 

	                CCIAL REG MONDEVILLE 2 N°3","RTE NATIONALE 13 

	                CCIAL REG MONDEVILLE 2 N°3 

	                
	        14120 MONDEVILLE","http://www.orange.com","1997","SA à conseil d'administration (s.a.i.)","De 10 à 19 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Commerce de détail de matériels de télécommunication en magasin spécialisé (4742Z)
				Voir la classification Kompass"
"1641931758-1465","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","EPINEST","https://fr.kompass.com/c/epinest/fra026c7t/","EPINEST","2 RUE JEAN PERRIN 

	                CAMPUS EFFISCIENCE - PLUG N'WORK","2 RUE JEAN PERRIN 

	                CAMPUS EFFISCIENCE - PLUG N'WORK 

	                
	        14460 COLOMBELLES","null","2016","Société à responsabilité limitée (sans autre indication)","De 10 à 19 employés","Société spécialisée dans le domaine du conseil en systèmes et logiciels informatiques. Proposant des solutions et services sur mesures et adaptées dans ce secteur d'activité. Sa mission c'est d'accompagner ses clients dans la réalisation de leur projets.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931818-1485","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ATOS FRANCE","https://fr.kompass.com/c/atos-france/fra04rsfh/","ATOS FRANCE","5 ESP ANTON PHILIPS","5 ESP ANTON PHILIPS 

	                
	        14460 COLOMBELLES","https://atos.net/fr","2018","SAS, société par actions simplifiée","De 0 à 9 employés","Société spécialisé dans le domaine des services informatiques mondiale de premier plan spécialisée en ingénierie informatique, développement et intégration de systèmes d'information, conseil en réseaux et en sécurité informatiques...travaillant avec les professionnels","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931794-1477","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","KOESIO NORD OUEST","https://fr.kompass.com/c/koesio-nord-ouest/fra03lt02/","KOESIO NORD OUEST","AV JEAN CHARLES CONTEL 

	                ZAC LES HAUTS DE GLOS","AV JEAN CHARLES CONTEL 

	                ZAC LES HAUTS DE GLOS 

	                
	        14100 GLOS","http://www.koden.com","2018","SAS, société par actions simplifiée","null","Société oeuvrant dans la vente, location et maintenance des systèmes d'impression et d'archivage sécurisé GED, des photocopieurs numériques noirs et couleurs, de télécopieurs, des écrans tactiles, des fax, des scanner et des imprimantes de bureau ou professionnelles.","Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé (4741Z)
				Voir la classification Kompass"
"1641931635-1424","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","IRON MOUNTAIN FRANCE","https://fr.kompass.com/c/iron-mountain-france/fr5505864/","IRON MOUNTAIN FRANCE","RUE HENRI LAROSE","RUE HENRI LAROSE 

	                
	        14790 VERSON","http://www.ironmountain.fr","2007","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise est spécialisée dans le domaine des travaux d'archivage : protection, récupération, destruction de données, conservation et gestion de supports informatiques, gestion électronique de documents pour la classification, l'indexation, la recherche multicritères, sémantique, plein-texte...","Entreposage et stockage non frigorifique (5210B)
				Voir la classification Kompass"
"1641931836-1491","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","WARE ID","https://fr.kompass.com/c/ware-id/fra06xhss/","WARE ID","32 RUE DE LA REPUBLIQUE","32 RUE DE LA REPUBLIQUE 

	                
	        14540 CASTINE-EN-PLAINE","null","2020","SAS, société par actions simplifiée","null","La société WARE ID, est installée au 32 RUE DE LA REPUBLIQUE à Castine-en-plaine (14540) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2020 ayant comme SIRET le numéro 882889603 00032, recensée sous le naf : 

► Fabrication d'ordinateurs et d'équipements périphériques.



La société WARE ID est dirigée par Eric Otte (Président)","Fabrication d'ordinateurs et d'équipements périphériques (2620Z)
				Voir la classification Kompass"
"1641931656-1431","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","LIKINIA","https://fr.kompass.com/c/likinia/fr6378447/","LIKINIA","169 RUE DE L ANCIENNE MAIRIE","169 RUE DE L ANCIENNE MAIRIE 

	                
	        14123 IFS","http://www.likinia.com","2009","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise LIKINIA, est localisée au 169 RUE DE L ANCIENNE MAIRIE à Ifs (14123) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2009 sous le numéro 409174976 00079, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société LIKINIA est dirigée par Elisabeth Maman (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931608-1415","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","EURO INFORMATION SERVICES, EIS","https://fr.kompass.com/c/euro-information-services/fra005wev/","EURO INFORMATION SERVICES","RUE DE L AVENIR 

	                ZA LES RIVES DE L'ODON","RUE DE L AVENIR 

	                ZA LES RIVES DE L'ODON 

	                
	        14790 VERSON","http://www.ei-services.com","2006","SAS, société par actions simplifiée","De 0 à 9 employés","L'établissement est spécialisée dans le domaine de l'installation, la maintenance et la réparation de matériel informatique dans différents seteurs d'activités : libre service bancaire, micro informatique, monétique, vidéo surveillance, téléphonie, systèmes d'alarme...","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641931728-1455","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","RESEAUX ADMINISTRATION SERVICES, RAS","https://fr.kompass.com/c/reseaux-administration-services/fra00x365/","RESEAUX ADMINISTRATION SERVICES","26 AV DE GARBSEN 

	                TECHNOPOLIS CITIS","26 AV DE GARBSEN 

	                TECHNOPOLIS CITIS 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","http://www.ras.fr","2014","SAS, société par actions simplifiée","De 0 à 9 employés","Prestataire de service en assistance à l'utilisation des réseaux informatiques, administration à distance des réseaux d'entreprises, service d'infogérance à distance. Expert en informatique des PME avec des logiciels différents pour l'accompagnement des entreprises comme veeam cloud connect, kub pour la cybersécurité...","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931737-1458","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","GEOCONCEPT","https://fr.kompass.com/c/geoconcept/fra0058xy/","GEOCONCEPT","14 RUE MARTIN LUTHER KING","14 RUE MARTIN LUTHER KING 

	                
	        14280 SAINT-CONTEST","http://www.geoconcept.com","2015","SAS, société par actions simplifiée","De 50 à 99 employés","La société est spécialisée dans la conception et l'édition de technologies d'optimisation géographique pour les professionnels. La société met à la disposition des professionnels des informations géographiques avec des outils d'optimisation, la géoptimisation ou optimisation des activités par l'intégration intelligente de linformation géographique dans les systèmes.","Édition de logiciels système et de réseau (5829A)
				Voir la classification Kompass"
"1641931695-1444","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE (AGENCE COMMERCIALE)","https://fr.kompass.com/c/orange/fr9307823/","ORANGE
                                    AGENCE COMMERCIALE","42 RUE DES COUTURES","42 RUE DES COUTURES 

	                
	        14000 CAEN","http://www.orange.com","1992","SA à conseil d'administration (s.a.i.)","De 50 à 99 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Télécommunications filaires (6110Z)
				Voir la classification Kompass"
"1641931647-1428","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","AGENCE22 (EGATE 22 PAYS D'AUGE)","https://fr.kompass.com/c/agence22/fr2097684/","AGENCE22
                                    EGATE 22 PAYS D'AUGE","12 C RUE ROSE HAREL 

	                ECOSITE 22 PAYS D'AUGE - BOX 008","12 C RUE ROSE HAREL 

	                ECOSITE 22 PAYS D'AUGE - BOX 008 

	                
	        14100 LISIEUX","null","2012","Association déclarée","De 0 à 9 employés","L'Association AGENCE22 est localisée au 12 C RUE ROSE HAREL à Lisieux (14100) dans le département du Calvados.



Cette association loi 1901 ou assimilé fondée en 2012 sous le numéro 492041736 00140, recensée sous le naf : 

► Edition de logiciels applicatifs.","Edition de logiciels applicatifs (5829C)
				Voir la classification Kompass"
"1641931710-1449","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","EDSI, EDSI","https://fr.kompass.com/c/edsi/fr6079906/","EDSI","4 RUE ALFRED KASTLER 

	                BATIMENT D","4 RUE ALFRED KASTLER 

	                BATIMENT D 

	                
	        14000 CAEN","http://www.edsi-smartcards.com","2008","SAS, société par actions simplifiée","De 0 à 9 employés","Entreprise spécialisée dans le domaine du conseil et développement des systèmes informatiques dans le domaine des cartes à puces. Distribution de logiciels pour encryptage et des cartes à puces pour toutes entreprises de tous les secteurs d'activités et de toutes les tailles.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931821-1486","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","K-NET","https://fr.kompass.com/c/k-net/fra0591mn/","K-NET","RUE DE LA BRIQUETERIE","RUE DE LA BRIQUETERIE 

	                
	        14360 TROUVILLE-SUR-MER","http://www.k-net.fr","2019","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'établissement est spécialisé dans la distribution d'accès internet de très haut débit pour les particuliers, les collectivités et les entreprises. Le réseau permet aux clients de faire des appels téléphoniques que se soit pour les fixes ou les portables, de regarder la télévision,....","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931614-1417","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","BUSINESS & DECISION CORPORATE SERVICES","https://fr.kompass.com/c/business-decision-corporate-services/fr9311153/","BUSINESS & DECISION CORPORATE SERVICES","4 QUAI AMIRAL HAMELIN","4 QUAI AMIRAL HAMELIN 

	                
	        14000 CAEN","http://www.businessdecision.fr","2011","Groupement d'intérêt économique (GIE)","De 0 à 9 employés","La société est spécialisée dans le domaine informatique. Service et conseil en informatique, mobiles, réseaux sociaux, IOT…

Accompagnement dans la réalisation des projet de digitalisation auprès des PME et des clients grands comptes. Conseil en sécurité informatique. La société intervient aussi dans la conception de site internet.","Autres activités de soutien aux entreprises n.c.a. (8299Z)
				Voir la classification Kompass"
"1641931764-1467","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","7 MEDICAL","https://fr.kompass.com/c/7-medical/fra01k29a/","7 MEDICAL","14 RUE SAINT GABRIEL","14 RUE SAINT GABRIEL 

	                
	        14000 CAEN","null","2014","SAS, société par actions simplifiée","De 0 à 9 employés","L'entreprise 7 MEDICAL, est installée au 14 RUE SAINT GABRIEL à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2014(SIRET : 808644314 00029), recensée sous le naf : 

► Programmation informatique.



La société 7 MEDICAL est dirigée par Edouard Daubin (Président)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931629-1422","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE (SERVICES DIVERS)","https://fr.kompass.com/c/orange/fr5533231/","ORANGE
                                    SERVICES DIVERS","RUE LEON FOUCAULT","RUE LEON FOUCAULT 

	                
	        14200 HEROUVILLE-SAINT-CLAIR","http://www.orange.com","1992","SA à conseil d'administration (s.a.i.)","De 0 à 9 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Télécommunications filaires (6110Z)
				Voir la classification Kompass"
"1641931755-1464","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","4 OFFICE","https://fr.kompass.com/c/4-office/fra01rlag/","4 OFFICE","ESPACE ACTIVA 

	                ZAC PORTE DE LA SUISSE NORMANDE","ESPACE ACTIVA 

	                ZAC PORTE DE LA SUISSE NORMANDE 

	                
	        14320 SAINT-ANDRE-SUR-ORNE","null","2015","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie 4 OFFICE, est localisée à Saint-andre-sur-orne (ESPACE ACTIVA) dans le département du Calvados.



Cette TPE est une société à responsabilité limitée (SARL) fondée en 2015 ayant comme SIRET le numéro 752801225 00026, recensée sous le naf : 

► Réparation d'ordinateurs et d'équipements périphériques.



La société 4 OFFICE est dirigée par Sébastien Jarry (Gérant)","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
"1641931809-1482","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","BUSINESS & DECISION FRANCE, B ET D FRANCE","https://fr.kompass.com/c/business-decision-france/fra05w8n1/","BUSINESS & DECISION FRANCE","4 QUAI AMIRAL HAMELIN","4 QUAI AMIRAL HAMELIN 

	                
	        14000 CAEN","null","2019","SAS, société par actions simplifiée","De 0 à 9 employés","La compagnie BUSINESS & DECISION FRANCE(B ET D FRANCE), est implantée au 4 QUAI AMIRAL HAMELIN à Caen (14000) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2019 sous l'enregistrement 480893387 00120, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société BUSINESS & DECISION FRANCE est dirigée par Valérie Lafdal (Directeur général)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931677-1438","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE","https://fr.kompass.com/c/orange/fr5533087/","ORANGE","76 RUE SAINT MALO","76 RUE SAINT MALO 

	                
	        14400 BAYEUX","http://www.orange.com","1990","SA à conseil d'administration (s.a.i.)","De 10 à 19 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Commerce de détail de matériels de télécommunication en magasin spécialisé (4742Z)
				Voir la classification Kompass"
"1641931689-1442","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE (UNITE HERTZIENNE DU RESEAU NATIONAL)","https://fr.kompass.com/c/orange/fr5532983/","ORANGE
                                    UNITE HERTZIENNE DU RESEAU NATIONAL","6 RUE DE LA TOUR","6 RUE DE LA TOUR 

	                
	        14280 SAINT-CONTEST","http://www.orange.com","1990","SA à conseil d'administration (s.a.i.)","De 0 à 9 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Télécommunications filaires (6110Z)
				Voir la classification Kompass"
"1641931632-1423","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","ORANGE","https://fr.kompass.com/c/orange/fr9182880/","ORANGE","10 RUE DE L ACADEMIE 

	                10 - 12","10 RUE DE L ACADEMIE 

	                10 - 12 

	                
	        14000 CAEN","http://www.orange.com","1990","SA à conseil d'administration (s.a.i.)","De 0 à 9 employés","Société en activité depuis 29 ans, spécialisée dans le domaine de la télécommunication à l'échelle mondiale avec une offre de gamme de services de télécommunication : téléphonie locale et internationale, téléphonie mobile, Internet et multimédia, transport de données, broadcast et télévision par câble. Opérateur mobile et fournisseur d'accès Internet. L'effectif du groupe est de 170 000 employés.","Télécommunications filaires (6110Z)
				Voir la classification Kompass"
"1641931692-1443","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","EURL WEEZY","https://fr.kompass.com/c/eurl-weezy/fr9217211/","EURL WEEZY","AV GUILLAUME LE CONQUERANT 

	                RESIDENCE LE TRIMARAN - BATIMENT A","AV GUILLAUME LE CONQUERANT 

	                RESIDENCE LE TRIMARAN - BATIMENT A 

	                
	        14390 CABOURG","null","2009","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","L'entreprise EURL WEEZY, est installée à Cabourg (AV GUILLAUME LE CONQUERANT) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2009 sous le numéro 519111025 00010, recensée sous le naf : 

► Programmation informatique.



La société EURL WEEZY est dirigée par Anthony Gerbaud (Gérant)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931617-1418","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","M REMI HERBULOT","https://fr.kompass.com/c/m-remi-herbulot/fr4425054/","M REMI HERBULOT","9 RUE DES PRIMEVERES","9 RUE DES PRIMEVERES 

	                
	        14740 THUE ET MUE","null","2004","Profession libérale","De 0 à 9 employés","M REMI HERBULOT, est installé au 9 RUE DES PRIMEVERES à Thue Et Mue (14740) dans le département du Calvados.



Cette société est une profession libérale fondée en 2004 sous l'enregistrement 337507008 00031, recensée sous le naf : 

► Programmation informatique.","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931659-1432","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","BUROLOGIC","https://fr.kompass.com/c/burologic/fr0972183/","BUROLOGIC","4 RUE SAINT MICHEL","4 RUE SAINT MICHEL 

	                
	        14000 CAEN","http://www.groupe-sbs.fr","2005","SAS, société par actions simplifiée","De 10 à 19 employés","BUROLOGIC implanté à LOUVIGNY est spécialisé dans la commercialisation des gammes de produits Xerox, concessionnaire exclusif. Distribution d'imprimantes et de multifonctions pour les impressions grand format. Commercialisation de consommables, des équipements bureautique et informatique.","Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé (4741Z)
				Voir la classification Kompass"
"1641931701-1446","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","VERO UK LIMITED","https://fr.kompass.com/c/vero-uk-limited/fr2548198/","VERO UK LIMITED","18 RUE DU QUADRANT 

	                RESIDENCE COPERNIC","18 RUE DU QUADRANT 

	                RESIDENCE COPERNIC 

	                
	        14123 FLEURY-SUR-ORNE","null","2016","Société commerciale étrangère immatriculée au RCS","De 0 à 9 employés","La société VERO UK LIMITED, est installée au 18 RUE DU QUADRANT à Fleury-sur-orne (14123) dans le département du Calvados.



Cette société est une personne morale de droit étranger immatriculée au RCS fondée en 2016 sous le numéro 443093372 00086, recensée sous le naf : 

► Programmation informatique.



La société VERO UK LIMITED est dirigée par Antonio Parisse (Autre directeur)","Programmation informatique (6201Z)
				Voir la classification Kompass"
"1641931743-1460","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","BV STORE FR (BUREAU VALLEE)","https://fr.kompass.com/c/bv-store-fr/fra00ov6i/","BV STORE FR
                                    BUREAU VALLEE","RUE MARCELIN BERTHELOT","RUE MARCELIN BERTHELOT 

	                
	        14120 MONDEVILLE","http://www.bureau-vallee.fr","2014","SAS, société par actions simplifiée","De 10 à 19 employés","Implantée sur Les Clayes Sous Bois la société BV STORE FR est spécialisée depuis plusieurs années dans la commercialisation de matériel de papeterie, de fournitures de bureau et fournitures scolaires. Distribution de cartouches et toners, classement et archivage. Vente de mobilier de bureau.","Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé (4741Z)
				Voir la classification Kompass"
"1641931788-1475","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","CLOUD TEMPLE","https://fr.kompass.com/c/cloud-temple/fra03czx6/","CLOUD TEMPLE","12 RUE FERDINAND BUISSON","12 RUE FERDINAND BUISSON 

	                
	        14280 SAINT-CONTEST","null","2017","SAS, société par actions simplifiée","De 0 à 9 employés","La société CLOUD TEMPLE, est localisée au 12 RUE FERDINAND BUISSON à Saint-contest (14280) dans le département du Calvados.



Cette société est une societé anonyme par actions simplifiées fondée en 2017 sous le numéro 825400336 00046, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société CLOUD TEMPLE est dirigée par Franck Dubray (Président)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931803-1480","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","JULIUS NETWORK SOLUTIONS","https://fr.kompass.com/c/julius-network-solutions/fra05hw9m/","JULIUS NETWORK SOLUTIONS","509 AV DU LITTORAL","509 AV DU LITTORAL 

	                
	        14990 BERNIERES-SUR-MER","null","2017","Société à responsabilité limitée (sans autre indication)","De 0 à 9 employés","La compagnie JULIUS NETWORK SOLUTIONS, est installée au 509 AV DU LITTORAL à Bernieres-sur-mer (14990) dans le département du Calvados.



Cette société est une société à responsabilité limitée (SARL) fondée en 2017 sous l'enregistrement 444154397 00053, recensée sous le naf : 

► Conseil en systèmes et logiciels informatiques.



La société JULIUS NETWORK SOLUTIONS est dirigée par Julien Allo (Gérant)","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931773-1470","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","INETUM","https://fr.kompass.com/c/inetum/fra029xvb/","INETUM","BD GEORGES POMPIDOU","BD GEORGES POMPIDOU 

	                
	        14000 CAEN","http://www.gfi.world","2016","SA à conseil d'administration (s.a.i.)","De 0 à 9 employés","Conseil en systèmes informatiques, SSII (Ingénierie informatique) - Outsourcing - Infogérance - Business Consulting - eBusiness - ERP - Monétique et moyens de paiement - CRM - Systèmes de Business Intelligence - Supply Chain Management - Outils de supervision des systèmes - Applications internet et extranet - Ressources Humaines. La société propose ses services aux professionnels.","Conseil en systèmes et logiciels informatiques (6202A)
				Voir la classification Kompass"
"1641931719-1452","https://fr.kompass.com/a/informatique-et-internet/57/d/calvados/fr_25_14/page-12/","AVEM","https://fr.kompass.com/c/avem/fr6276898/","AVEM","10 RUE DES FORQUES","10 RUE DES FORQUES 

	                
	        14760 BRETTEVILLE-SUR-ODON","http://www.avem-groupe.com","2006","SAS, société par actions simplifiée","De 0 à 9 employés","Entreprise spécialisée dans la maintenance et services informatiques, conseil, audit, réseaux, intégration et ERP, monétique et formation, gestion de parcs. Elle propose des prestations dans la réparation et l'entretien des ordinateurs de bureau, ordinateurs portables, lecteurs de disques magnétiques, lecteurs flash et autres systèmes de stockage etc.","Réparation d'ordinateurs et d'équipements périphériques (9511Z)
				Voir la classification Kompass"
